housing_median_age,total_rooms,median_income,ocean_proximity,median_house_value,county,pop_per_household
26.0,4151.0,2.8372,NEAR OCEAN,123400.0,San Diego,4.048780487804878
20.0,626.0,1.0298,NEAR OCEAN,300000.0,San Luis Obispo,13.693486590038313
44.0,1734.0,2.5132,<1H OCEAN,163100.0,Los Angeles,3.2279202279202277
27.0,6103.0,4.1591,<1H OCEAN,332400.0,Alameda,2.6684303350970016
9.0,2522.0,4.9091,<1H OCEAN,259700.0,Santa Clara,3.3076923076923075
25.0,3106.0,1.9487,<1H OCEAN,233500.0,Sonoma,1.8977443609022557
23.0,1364.0,5.3279,NEAR OCEAN,413900.0,Santa Barbara,2.680672268907563
18.0,3337.0,5.1412,NEAR OCEAN,315800.0,Santa Cruz,2.791907514450867
17.0,1528.0,6.6004,<1H OCEAN,341500.0,Sonoma,2.414342629482072
23.0,4925.0,5.0824,<1H OCEAN,230900.0,Alameda,2.829977628635347
34.0,2415.0,6.1599,<1H OCEAN,341200.0,Los Angeles,3.0869565217391304
12.0,4485.0,3.7611,INLAND,123100.0,Stanislaus,2.938701923076923
35.0,4466.0,5.7389,<1H OCEAN,251800.0,Los Angeles,2.8721399730820996
20.0,1903.0,2.6765,INLAND,96400.0,San Joaquin,2.5598885793871866
32.0,2065.0,4.4279,<1H OCEAN,226400.0,Los Angeles,2.432126696832579
15.0,4885.0,3.4031,<1H OCEAN,209500.0,Sonoma,2.353896103896104
10.0,4750.0,4.5536,INLAND,132400.0,San Bernardino,2.850467289719626
10.0,3484.0,5.4188,<1H OCEAN,402200.0,Orange,2.6420863309352516
38.0,1462.0,2.2604,INLAND,68100.0,San Bernardino,3.728395061728395
15.0,4203.0,2.182,INLAND,60800.0,San Bernardino,2.5266187050359714
5.0,5806.0,4.0132,INLAND,163100.0,San Bernardino,2.598173515981735
19.0,4852.0,2.5924,<1H OCEAN,192900.0,Los Angeles,2.380630630630631
6.0,3491.0,3.3844,INLAND,138500.0,Stanislaus,3.222049689440994
24.0,2590.0,3.9375,<1H OCEAN,341200.0,Santa Barbara,3.2337278106508878
32.0,5211.0,4.0931,<1H OCEAN,134200.0,San Diego,3.190928270042194
25.0,5039.0,4.7969,INLAND,211700.0,Los Angeles,3.309226932668329
30.0,1680.0,4.0474,<1H OCEAN,280500.0,Santa Clara,2.767741935483871
13.0,3075.0,2.8558,<1H OCEAN,97100.0,San Diego,2.734421364985163
26.0,3080.0,4.9861,INLAND,201800.0,San Joaquin,2.703225806451613
13.0,1872.0,2.2019,<1H OCEAN,134200.0,Los Angeles,4.460648148148148
31.0,1861.0,5.2853,<1H OCEAN,355900.0,Los Angeles,2.0444444444444443
8.0,1968.0,3.2632,INLAND,99800.0,Kern,2.5833333333333335
47.0,865.0,2.2411,<1H OCEAN,93000.0,Los Angeles,3.6036866359447006
17.0,9089.0,4.0619,INLAND,126600.0,Solano,3.1302631578947366
38.0,3779.0,4.3529,NEAR OCEAN,184000.0,San Diego,2.4348534201954397
17.0,2400.0,6.3522,<1H OCEAN,259300.0,Ventura,3.303405572755418
21.0,2534.0,2.0575,INLAND,67000.0,Kern,2.508704061895551
6.0,6679.0,5.4493,<1H OCEAN,242600.0,Ventura,2.762316335350043
39.0,2124.0,1.6642,NEAR OCEAN,281300.0,Santa Cruz,2.2524752475247523
8.0,2628.0,5.3002,INLAND,191700.0,San Joaquin,2.946564885496183
31.0,1611.0,1.681,NEAR BAY,145500.0,Contra Costa,1.9124087591240877
49.0,1494.0,2.2,NEAR BAY,187500.0,Alameda,2.1215277777777777
38.0,2104.0,3.875,NEAR BAY,165300.0,Alameda,2.6370558375634516
31.0,1398.0,4.8409,INLAND,264900.0,Los Angeles,2.9565217391304346
37.0,3852.0,5.8596,<1H OCEAN,318700.0,Santa Clara,2.7054673721340388
15.0,2422.0,1.0617,NEAR OCEAN,92400.0,San Diego,2.965034965034965
36.0,1285.0,1.7169,INLAND,121400.0,Stanislaus,2.586080586080586
44.0,1462.0,4.9375,<1H OCEAN,365200.0,Los Angeles,2.371308016877637
23.0,141.0,1.125,INLAND,66000.0,Trinity,2.0434782608695654
40.0,964.0,1.2625,INLAND,43000.0,San Joaquin,3.550239234449761
29.0,4716.0,2.726,<1H OCEAN,208700.0,Los Angeles,1.9772012578616351
30.0,2288.0,1.3221,INLAND,61200.0,Fresno,3.376470588235294
24.0,2234.0,5.4604,<1H OCEAN,193400.0,Ventura,3.4595300261096606
35.0,1705.0,2.325,<1H OCEAN,161500.0,Los Angeles,4.103896103896104
23.0,1762.0,5.9915,INLAND,153200.0,San Bernardino,4.057347670250896
12.0,16239.0,3.5691,INLAND,116300.0,Sacramento,2.676561533704391
47.0,2355.0,5.3955,<1H OCEAN,282300.0,Santa Clara,2.2453271028037385
36.0,879.0,1.2857,<1H OCEAN,99300.0,Los Angeles,4.38135593220339
27.0,508.0,3.1136,INLAND,183300.0,Stanislaus,3.246913580246914
52.0,2667.0,4.0524,<1H OCEAN,173100.0,Los Angeles,3.3353174603174605
10.0,3486.0,3.3542,INLAND,103800.0,Calaveras,2.403225806451613
34.0,2669.0,2.6399,NEAR BAY,119600.0,Contra Costa,2.4162162162162164
5.0,6383.0,3.8103,INLAND,111100.0,Shasta,2.5985977212971076
52.0,2492.0,4.3125,NEAR BAY,164400.0,Alameda,2.957333333333333
11.0,6840.0,2.4132,<1H OCEAN,198300.0,Orange,3.7341927562922037
26.0,1741.0,4.7069,<1H OCEAN,234800.0,Santa Clara,2.9705014749262535
15.0,1070.0,2.3062,<1H OCEAN,158900.0,San Diego,2.165898617511521
26.0,2170.0,6.2953,NEAR BAY,386200.0,Marin,2.669811320754717
16.0,4913.0,1.4665,INLAND,61100.0,Riverside,2.224381625441696
37.0,1527.0,3.2857,INLAND,130100.0,Los Angeles,4.6419753086419755
36.0,2672.0,2.0885,<1H OCEAN,142800.0,Los Angeles,4.277448071216617
17.0,4822.0,2.5978,<1H OCEAN,142900.0,Los Angeles,3.4628469113697404
31.0,2030.0,5.0915,INLAND,193200.0,Contra Costa,2.5425219941348973
28.0,1433.0,4.7891,INLAND,184800.0,Contra Costa,2.801916932907348
46.0,935.0,0.7286,NEAR BAY,95200.0,Alameda,2.101083032490975
34.0,1379.0,1.7197,INLAND,48900.0,Kern,3.6698412698412697
40.0,1010.0,3.8984,INLAND,170500.0,Stanislaus,3.1082802547770703
34.0,2839.0,3.05,INLAND,121300.0,San Bernardino,2.8874801901743266
31.0,1711.0,1.0714,NEAR OCEAN,150000.0,Los Angeles,1.9225352112676057
21.0,1607.0,2.3787,NEAR BAY,177900.0,Napa,2.3693181818181817
33.0,2831.0,4.8316,<1H OCEAN,237300.0,Los Angeles,2.6587301587301586
7.0,1971.0,4.5066,INLAND,111500.0,San Bernardino,3.15839243498818
52.0,254.0,3.8625,NEAR BAY,350000.0,San Francisco,5.275862068965517
34.0,2782.0,5.0779,NEAR BAY,333900.0,Marin,2.4043392504930967
40.0,1410.0,4.2206,<1H OCEAN,178000.0,Los Angeles,3.413919413919414
15.0,1879.0,2.0,INLAND,83300.0,Fresno,2.568027210884354
52.0,107.0,0.7917,INLAND,22500.0,San Joaquin,3.150943396226415
4.0,14652.0,6.3942,<1H OCEAN,356700.0,Contra Costa,2.1764249709189607
52.0,3665.0,6.155,NEAR BAY,398600.0,Alameda,2.826923076923077
22.0,721.0,5.3098,INLAND,151900.0,Contra Costa,2.8449612403100777
16.0,4109.0,8.1064,<1H OCEAN,423400.0,Ventura,2.5160714285714287
17.0,3220.0,2.8958,<1H OCEAN,176000.0,Ventura,1.884038199181446
36.0,1948.0,4.2594,<1H OCEAN,242400.0,Los Angeles,2.7327823691460056
15.0,2485.0,2.8333,<1H OCEAN,183200.0,Los Angeles,2.976119402985075
26.0,2023.0,2.8125,INLAND,83500.0,Plumas,2.526027397260274
52.0,2994.0,3.0766,NEAR BAY,438900.0,San Francisco,2.04
22.0,2614.0,6.0712,<1H OCEAN,271800.0,Santa Clara,2.683982683982684
52.0,2650.0,3.0161,NEAR BAY,215700.0,Alameda,2.5890652557319225
16.0,4428.0,7.6864,NEAR BAY,422500.0,San Mateo,2.691813804173355
43.0,1485.0,3.0,INLAND,141700.0,Yolo,2.601593625498008
32.0,779.0,1.0625,<1H OCEAN,89800.0,Los Angeles,3.9315068493150687
15.0,2752.0,3.2813,<1H OCEAN,175000.0,San Luis Obispo,2.6091743119266053
27.0,3997.0,3.75,NEAR BAY,242800.0,Alameda,1.9679089026915113
13.0,3604.0,2.4141,INLAND,78700.0,Shasta,2.3850746268656717
14.0,16199.0,5.8322,NEAR BAY,281800.0,Alameda,2.8510713031260977
26.0,3920.0,3.7286,INLAND,132000.0,San Bernardino,3.3731884057971016
52.0,1793.0,3.0759,<1H OCEAN,123700.0,Los Angeles,3.560109289617486
19.0,1591.0,5.6573,<1H OCEAN,216000.0,Orange,3.759493670886076
29.0,2374.0,2.6531,<1H OCEAN,108300.0,Santa Barbara,3.4924406047516197
17.0,2678.0,5.363,INLAND,211300.0,Riverside,3.337874659400545
19.0,2652.0,3.5227,<1H OCEAN,206100.0,San Diego,2.894093686354379
16.0,3004.0,2.7019,<1H OCEAN,216900.0,San Diego,3.2145214521452146
36.0,873.0,2.25,<1H OCEAN,126600.0,Los Angeles,5.0046082949308754
24.0,2459.0,2.6782,NEAR BAY,450000.0,San Francisco,1.4231974921630095
7.0,4497.0,3.6354,INLAND,98000.0,Riverside,3.152875175315568
15.0,570.0,1.875,INLAND,181300.0,Stanislaus,1.766355140186916
25.0,2879.0,3.3864,<1H OCEAN,197400.0,Los Angeles,3.200308166409861
10.0,956.0,2.2895,INLAND,62000.0,Kings,3.15
20.0,1012.0,2.0488,NEAR OCEAN,88900.0,San Diego,3.4875
38.0,1695.0,2.1217,INLAND,68500.0,Riverside,4.19344262295082
43.0,1325.0,3.6071,<1H OCEAN,289000.0,Los Angeles,2.471774193548387
16.0,1644.0,6.5116,NEAR BAY,244300.0,Alameda,3.8689138576779025
18.0,1425.0,3.7813,INLAND,87300.0,Fresno,2.830827067669173
42.0,2604.0,3.4231,NEAR BAY,230200.0,San Francisco,3.358974358974359
13.0,1107.0,0.8185,<1H OCEAN,187500.0,Los Angeles,1.3905191873589164
25.0,2443.0,3.5417,INLAND,114800.0,El Dorado,2.538011695906433
16.0,4279.0,1.8571,INLAND,75900.0,Lake,2.3963963963963963
26.0,1876.0,2.925,<1H OCEAN,176000.0,Orange,3.438073394495413
31.0,699.0,2.7443,INLAND,94200.0,San Joaquin,2.7058823529411766
38.0,1208.0,1.4663,INLAND,64000.0,San Bernardino,3.864353312302839
36.0,1529.0,3.6875,<1H OCEAN,175200.0,Los Angeles,4.428571428571429
16.0,919.0,1.5903,<1H OCEAN,165400.0,Orange,3.6626506024096384
8.0,2649.0,8.0409,<1H OCEAN,337900.0,Orange,3.4971751412429377
24.0,3988.0,2.7036,<1H OCEAN,170000.0,Los Angeles,2.8133462282398454
27.0,4580.0,4.7926,<1H OCEAN,454400.0,Los Angeles,2.6494117647058824
23.0,1945.0,4.4205,INLAND,135500.0,San Bernardino,3.8720626631853787
38.0,3148.0,2.8788,INLAND,85500.0,Kings,2.5661080074487894
29.0,1899.0,1.875,NEAR BAY,97200.0,Contra Costa,3.0632054176072234
14.0,3531.0,5.5228,INLAND,275300.0,Stanislaus,3.028169014084507
36.0,1674.0,3.4773,NEAR OCEAN,150400.0,San Diego,2.6644951140065145
31.0,4033.0,3.5096,NEAR OCEAN,139900.0,San Diego,3.6153846153846154
29.0,1045.0,1.775,<1H OCEAN,112500.0,Monterey,4.56043956043956
17.0,2994.0,2.5902,INLAND,85400.0,Los Angeles,2.260431654676259
35.0,2329.0,3.8839,<1H OCEAN,224900.0,Los Angeles,2.875
31.0,3857.0,7.642,<1H OCEAN,396400.0,Los Angeles,2.9632867132867133
52.0,1724.0,1.7227,INLAND,85700.0,Stanislaus,2.6494252873563218
13.0,9947.0,5.422,<1H OCEAN,316600.0,Orange,2.5733249051833123
30.0,4061.0,4.1827,<1H OCEAN,435100.0,Los Angeles,1.7190751445086705
37.0,1486.0,3.5074,INLAND,93800.0,Fresno,3.3689655172413793
13.0,4496.0,3.2778,INLAND,148800.0,Riverside,2.9410071942446043
52.0,1193.0,3.1741,<1H OCEAN,163800.0,Los Angeles,3.180995475113122
15.0,2150.0,6.0224,NEAR BAY,198500.0,Contra Costa,3.376543209876543
33.0,2342.0,4.1167,<1H OCEAN,215500.0,Orange,2.68565815324165
52.0,783.0,1.9375,NEAR BAY,126600.0,Alameda,2.6236559139784945
37.0,1664.0,3.0526,<1H OCEAN,216400.0,Los Angeles,3.21760391198044
18.0,408.0,2.0313,INLAND,112500.0,Tulare,3.3733333333333335
15.0,2119.0,2.3566,INLAND,80400.0,Butte,2.8850267379679146
21.0,896.0,0.9218,NEAR BAY,171900.0,Alameda,1.678082191780822
36.0,1336.0,5.5789,NEAR OCEAN,292000.0,Marin,2.7228915662650603
43.0,1939.0,3.1848,NEAR BAY,112700.0,Solano,2.4693877551020407
36.0,1826.0,1.9797,INLAND,118800.0,Sutter,3.358490566037736
26.0,1813.0,3.5972,<1H OCEAN,187500.0,Orange,3.6005830903790086
17.0,1800.0,7.0177,<1H OCEAN,267600.0,San Diego,3.170818505338078
37.0,1722.0,4.125,NEAR BAY,310300.0,Marin,1.9228486646884273
32.0,2118.0,3.725,INLAND,112200.0,Sacramento,3.014792899408284
20.0,1182.0,1.7935,INLAND,74500.0,Shasta,2.4380952380952383
34.0,2129.0,2.7039,INLAND,106300.0,Sutter,3.0859872611464967
28.0,1433.0,4.0125,<1H OCEAN,130100.0,Santa Barbara,3.6007194244604315
30.0,1096.0,3.8625,NEAR OCEAN,234700.0,Ventura,3.2358078602620086
35.0,1141.0,3.1591,<1H OCEAN,148300.0,Los Angeles,4.3584905660377355
16.0,411.0,0.4999,INLAND,73500.0,Lake,1.368421052631579
10.0,3757.0,3.75,INLAND,121400.0,Calaveras,2.4484304932735426
35.0,1434.0,3.7308,<1H OCEAN,202400.0,Los Angeles,2.9523809523809526
35.0,2323.0,4.2437,<1H OCEAN,164100.0,Los Angeles,4.374371859296482
10.0,416.0,2.2222,<1H OCEAN,262500.0,Ventura,6.228571428571429
52.0,1489.0,0.8172,NEAR BAY,85300.0,Alameda,2.9836065573770494
17.0,2289.0,2.3696,INLAND,166800.0,Placer,2.977329974811083
34.0,4877.0,5.5714,<1H OCEAN,225900.0,Los Angeles,3.2279129321382842
16.0,2497.0,4.5909,<1H OCEAN,241800.0,Orange,2.9758771929824563
24.0,3421.0,4.7831,<1H OCEAN,214200.0,Ventura,3.441860465116279
47.0,1800.0,2.8021,<1H OCEAN,280600.0,Los Angeles,1.9267782426778242
52.0,2137.0,1.3029,INLAND,69100.0,Fresno,2.689189189189189
24.0,3596.0,6.5382,NEAR OCEAN,326000.0,San Diego,3.1971544715447155
35.0,1692.0,2.5313,<1H OCEAN,305800.0,Los Angeles,3.8866995073891624
36.0,2306.0,2.0214,<1H OCEAN,170500.0,Los Angeles,3.6901960784313728
34.0,963.0,4.0156,NEAR BAY,134700.0,Solano,2.227272727272727
24.0,2202.0,2.1038,INLAND,62000.0,Kings,2.3963553530751707
44.0,1387.0,4.25,NEAR OCEAN,143100.0,Los Angeles,3.2582781456953644
41.0,1576.0,1.9798,<1H OCEAN,98100.0,Los Angeles,4.145695364238411
17.0,1887.0,2.5652,<1H OCEAN,165300.0,Santa Clara,3.1926298157453936
49.0,713.0,1.025,NEAR BAY,118800.0,Alameda,2.4444444444444446
16.0,906.0,4.8173,<1H OCEAN,235600.0,Santa Clara,4.087837837837838
34.0,2773.0,1.6757,INLAND,63300.0,Siskiyou,2.5141509433962264
40.0,751.0,1.3578,NEAR BAY,147500.0,Alameda,2.463855421686747
26.0,2988.0,6.6988,<1H OCEAN,382500.0,Los Angeles,3.3036144578313253
28.0,4035.0,5.4607,INLAND,192300.0,Contra Costa,2.8543247344461307
16.0,1509.0,10.2614,<1H OCEAN,410800.0,Ventura,2.4595744680851066
32.0,2372.0,4.3235,NEAR BAY,279500.0,Contra Costa,2.1686991869918697
28.0,3025.0,2.694,NEAR OCEAN,164100.0,San Diego,1.9107913669064749
35.0,1989.0,1.6081,<1H OCEAN,288900.0,Los Angeles,1.8684654300168635
33.0,835.0,5.1082,<1H OCEAN,195800.0,Santa Clara,4.621301775147929
17.0,290.0,1.7292,INLAND,81300.0,Imperial,2.3684210526315788
16.0,2704.0,3.7857,<1H OCEAN,227000.0,San Diego,3.1179245283018866
19.0,2020.0,1.7,INLAND,69000.0,Fresno,3.725
29.0,3873.0,2.1736,INLAND,72100.0,Sacramento,3.168555240793201
29.0,1326.0,6.5474,<1H OCEAN,422900.0,Ventura,3.1336898395721926
4.0,5532.0,7.2982,<1H OCEAN,343000.0,Santa Clara,4.741558441558442
20.0,561.0,3.3021,INLAND,70800.0,Yuba,2.7017543859649122
37.0,1676.0,2.0595,INLAND,60700.0,Kings,2.5802919708029197
35.0,1129.0,2.4405,INLAND,74300.0,Fresno,1.9586776859504131
38.0,2981.0,6.5254,INLAND,365000.0,Los Angeles,2.4324942791762014
35.0,1566.0,3.5227,INLAND,105400.0,Riverside,3.78494623655914
27.0,771.0,8.4882,INLAND,276600.0,Placer,2.8378378378378377
52.0,1280.0,1.7375,INLAND,122200.0,Placer,1.9661654135338347
28.0,718.0,4.025,INLAND,102600.0,Los Angeles,2.8677685950413223
13.0,2021.0,4.3269,<1H OCEAN,231400.0,Orange,3.1700879765395893
52.0,849.0,3.4671,NEAR BAY,250000.0,San Francisco,2.6216216216216215
24.0,5045.0,2.6792,INLAND,138900.0,Shasta,2.267620020429009
3.0,4188.0,3.0481,INLAND,92500.0,Sacramento,2.091457286432161
13.0,7174.0,3.0973,<1H OCEAN,251900.0,Los Angeles,2.293269230769231
13.0,5516.0,6.1868,<1H OCEAN,320200.0,San Diego,3.200906344410876
8.0,1204.0,1.0227,<1H OCEAN,87500.0,Los Angeles,2.0773694390715667
16.0,4409.0,5.543,<1H OCEAN,286400.0,San Diego,3.0788177339901477
36.0,3120.0,3.9041,<1H OCEAN,320400.0,Los Angeles,2.354575163398693
35.0,2380.0,5.6254,<1H OCEAN,283800.0,Los Angeles,2.8720379146919433
16.0,319.0,1.4688,INLAND,90000.0,Riverside,3.1641791044776117
5.0,2320.0,3.2465,INLAND,97200.0,Sutter,2.5460122699386503
25.0,3319.0,5.8479,<1H OCEAN,263300.0,Santa Clara,3.1075697211155378
16.0,1584.0,2.4961,INLAND,58800.0,Kern,3.7723880597014925
52.0,2876.0,3.567,NEAR BAY,252900.0,Alameda,2.1202531645569622
15.0,2214.0,2.9187,INLAND,93400.0,Riverside,3.2914285714285714
33.0,4104.0,5.3506,NEAR OCEAN,388100.0,San Mateo,2.3826199740596627
9.0,2436.0,1.8299,NEAR OCEAN,137500.0,San Diego,2.7258805513016844
20.0,2911.0,1.7372,INLAND,51000.0,Tulare,2.9693877551020407
35.0,1230.0,2.152,<1H OCEAN,170800.0,Los Angeles,4.153846153846154
25.0,9255.0,4.5708,INLAND,223000.0,Los Angeles,3.038721573448064
4.0,3289.0,4.6863,<1H OCEAN,184400.0,Orange,2.1281645569620253
33.0,3398.0,6.5814,NEAR BAY,314200.0,Contra Costa,2.9562363238512037
45.0,1369.0,1.8438,INLAND,72100.0,San Bernardino,3.8175182481751824
12.0,3188.0,3.1823,<1H OCEAN,218300.0,Los Angeles,2.491764705882353
52.0,2477.0,4.9135,<1H OCEAN,368100.0,Los Angeles,2.6765498652291106
33.0,2896.0,6.0192,<1H OCEAN,347700.0,Los Angeles,2.7153284671532845
23.0,3927.0,4.8536,<1H OCEAN,202600.0,Los Angeles,2.8062234794908063
33.0,2321.0,4.9091,<1H OCEAN,270300.0,Santa Clara,2.727272727272727
32.0,1829.0,6.1805,INLAND,247900.0,San Joaquin,2.786008230452675
17.0,2772.0,2.6275,<1H OCEAN,142100.0,Mendocino,2.5702054794520546
26.0,2283.0,2.3774,<1H OCEAN,74300.0,Orange,1.35181236673774
43.0,968.0,2.5333,NEAR OCEAN,239300.0,San Francisco,2.6790123456790123
19.0,2398.0,2.7727,<1H OCEAN,186800.0,Sonoma,2.6878980891719744
52.0,3521.0,4.875,NEAR BAY,362200.0,San Francisco,2.059679767103348
13.0,2085.0,7.3445,INLAND,366700.0,Contra Costa,3.227272727272727
32.0,3771.0,3.2415,<1H OCEAN,172200.0,Sonoma,2.4771151178918167
33.0,5135.0,3.2462,<1H OCEAN,435700.0,Los Angeles,1.8606811145510835
38.0,1912.0,2.03,INLAND,58800.0,Fresno,2.7720588235294117
42.0,1756.0,2.5562,NEAR BAY,371400.0,Alameda,5.1753554502369665
18.0,1746.0,3.256,NEAR BAY,183300.0,Alameda,3.1386138613861387
42.0,1180.0,2.8125,NEAR BAY,97300.0,Alameda,3.2723880597014925
37.0,2403.0,2.0,INLAND,72100.0,San Bernardino,2.5030425963488843
33.0,1565.0,2.6726,NEAR OCEAN,153100.0,Sonoma,2.440514469453376
30.0,1927.0,2.2357,<1H OCEAN,72300.0,Humboldt,2.663101604278075
39.0,311.0,0.7685,NEAR OCEAN,187500.0,San Diego,1.823008849557522
16.0,1307.0,1.1853,INLAND,72600.0,Imperial,2.9388379204892967
15.0,3044.0,2.1771,NEAR OCEAN,213200.0,Santa Cruz,1.8845598845598845
37.0,903.0,3.75,<1H OCEAN,174400.0,Los Angeles,2.810126582278481
35.0,1021.0,1.7375,INLAND,48600.0,Kern,5.2635983263598325
28.0,1905.0,2.9844,INLAND,79200.0,San Bernardino,4.340175953079179
16.0,1642.0,2.8971,NEAR BAY,163900.0,Alameda,2.0085470085470085
40.0,2406.0,3.8846,<1H OCEAN,215900.0,Sonoma,2.4741784037558685
37.0,2143.0,4.4423,<1H OCEAN,216000.0,Los Angeles,2.777188328912467
48.0,828.0,2.5938,NEAR BAY,73500.0,Alameda,2.9473684210526314
16.0,3470.0,5.1814,NEAR OCEAN,279900.0,San Diego,2.1684782608695654
8.0,1003.0,4.2917,INLAND,221900.0,Riverside,2.7714285714285714
52.0,1283.0,2.5848,<1H OCEAN,101900.0,Los Angeles,4.142857142857143
29.0,1982.0,3.0263,<1H OCEAN,194200.0,Orange,2.8406374501992033
37.0,1507.0,4.5553,NEAR BAY,191000.0,Alameda,2.4980237154150196
28.0,1609.0,1.1125,NEAR BAY,206300.0,San Francisco,3.668965517241379
32.0,3633.0,7.6917,NEAR BAY,401800.0,Contra Costa,2.7529644268774702
40.0,622.0,2.625,<1H OCEAN,109100.0,Monterey,4.6020408163265305
35.0,2976.0,4.267,NEAR BAY,210300.0,Alameda,2.646840148698885
52.0,1026.0,2.875,NEAR BAY,160000.0,Alameda,2.7916666666666665
33.0,3280.0,4.5625,<1H OCEAN,253500.0,Santa Clara,2.8318425760286225
18.0,1713.0,6.9483,NEAR OCEAN,404300.0,Ventura,2.8870292887029287
7.0,1759.0,1.9583,INLAND,108800.0,San Bernardino,3.2439024390243905
52.0,1709.0,5.0463,NEAR BAY,456300.0,Alameda,2.4372881355932203
19.0,2919.0,3.1733,<1H OCEAN,206300.0,Los Angeles,2.3008631319358814
36.0,1492.0,4.0677,<1H OCEAN,165800.0,Los Angeles,3.8555555555555556
44.0,1625.0,2.0523,NEAR BAY,133900.0,Contra Costa,2.142857142857143
14.0,2855.0,6.6712,<1H OCEAN,311500.0,Santa Clara,3.7075718015665795
20.0,3729.0,4.962,INLAND,169500.0,Placer,2.401315789473684
26.0,5062.0,2.3105,<1H OCEAN,166700.0,Los Angeles,2.4879253567508233
52.0,1788.0,1.7298,INLAND,58400.0,Fresno,2.7655502392344498
29.0,2070.0,2.8466,INLAND,113400.0,Contra Costa,2.3452380952380953
28.0,1049.0,2.7321,NEAR OCEAN,150000.0,Monterey,3.389423076923077
28.0,1650.0,7.6632,INLAND,204800.0,Riverside,2.639810426540284
34.0,5065.0,6.8976,NEAR BAY,333300.0,Alameda,2.1240208877284594
20.0,1886.0,1.5029,NEAR OCEAN,100000.0,San Diego,2.16
45.0,2842.0,3.6042,NEAR BAY,138200.0,Contra Costa,2.3570093457943924
33.0,1256.0,1.9286,NEAR OCEAN,78500.0,San Diego,4.0965732087227416
24.0,3217.0,3.4896,<1H OCEAN,226700.0,Santa Clara,1.7485380116959064
11.0,2635.0,1.7214,INLAND,118300.0,Lassen,2.121212121212121
28.0,1535.0,4.1146,<1H OCEAN,160100.0,Santa Clara,6.110410094637224
16.0,2272.0,1.7031,NEAR OCEAN,195000.0,San Luis Obispo,2.6024653312788906
30.0,2750.0,3.5305,INLAND,73600.0,Tehama,2.793103448275862
13.0,1722.0,2.625,INLAND,137500.0,Madera,2.646840148698885
21.0,4890.0,6.983,<1H OCEAN,329700.0,Orange,3.5091743119266057
45.0,1080.0,2.25,<1H OCEAN,93400.0,Los Angeles,3.586497890295359
36.0,2394.0,4.3261,<1H OCEAN,206700.0,Los Angeles,3.489461358313817
46.0,2609.0,3.3177,<1H OCEAN,309400.0,Los Angeles,1.8034188034188035
15.0,1811.0,2.3929,<1H OCEAN,141300.0,Sonoma,1.781637717121588
34.0,3004.0,4.1857,<1H OCEAN,198600.0,Los Angeles,3.4119718309859155
31.0,224.0,2.375,NEAR OCEAN,55000.0,Ventura,3.7045454545454546
41.0,2665.0,2.375,NEAR OCEAN,113500.0,San Diego,3.25
10.0,1187.0,2.0469,INLAND,66800.0,Shasta,2.935483870967742
33.0,349.0,2.375,<1H OCEAN,133300.0,Los Angeles,5.542168674698795
45.0,3566.0,3.8668,<1H OCEAN,232000.0,Los Angeles,2.451761102603369
41.0,1046.0,1.6667,<1H OCEAN,116900.0,Los Angeles,3.616915422885572
28.0,2843.0,3.2337,INLAND,123100.0,Nevada,2.4952380952380953
22.0,3914.0,5.8541,<1H OCEAN,281500.0,Orange,3.0823723228995057
31.0,2214.0,2.1691,INLAND,66700.0,Fresno,3.1875
21.0,1801.0,2.4716,INLAND,102500.0,San Bernardino,5.2809917355371905
20.0,3442.0,3.1985,<1H OCEAN,106300.0,Orange,1.4605936540429887
37.0,848.0,2.3958,NEAR BAY,190800.0,Alameda,1.5317073170731708
44.0,647.0,3.6875,<1H OCEAN,162500.0,Los Angeles,3.195804195804196
17.0,5039.0,6.2323,NEAR OCEAN,339100.0,Monterey,2.363380281690141
29.0,3735.0,3.1543,NEAR OCEAN,253800.0,Monterey,2.474240422721268
18.0,164.0,1.6607,INLAND,87500.0,Merced,3.25
19.0,3574.0,3.6298,INLAND,242100.0,Sacramento,2.135303265940902
36.0,1236.0,5.791,<1H OCEAN,239400.0,Santa Clara,3.562753036437247
24.0,421.0,0.6433,NEAR OCEAN,111300.0,San Diego,3.504424778761062
33.0,2299.0,3.6458,<1H OCEAN,208100.0,Los Angeles,2.3467561521252795
25.0,3112.0,6.0,<1H OCEAN,353500.0,Orange,2.7381546134663344
30.0,2019.0,3.1875,<1H OCEAN,154200.0,Los Angeles,5.12603305785124
20.0,2130.0,2.3664,<1H OCEAN,192200.0,Los Angeles,3.235294117647059
21.0,1242.0,2.4922,NEAR OCEAN,243800.0,Monterey,2.303867403314917
14.0,6235.0,4.1724,<1H OCEAN,211600.0,Los Angeles,2.9983193277310924
15.0,1999.0,5.5161,INLAND,361900.0,Nevada,2.3780487804878048
32.0,790.0,3.0625,<1H OCEAN,142800.0,Orange,5.9502487562189055
27.0,1145.0,5.716,<1H OCEAN,348300.0,Santa Clara,3.075
39.0,1996.0,4.65,<1H OCEAN,224300.0,Los Angeles,2.6589147286821704
19.0,7399.0,3.1049,<1H OCEAN,173900.0,Orange,2.231010671688638
23.0,2543.0,5.9164,<1H OCEAN,237400.0,Santa Clara,3.3688311688311687
52.0,1070.0,2.8603,NEAR BAY,189000.0,San Francisco,2.739130434782609
